|MJD|counts_target|counts_bkg|counts_ref|count_median|folder|path_file
217|59410.6651698|51179.49254986644|218468.84103208256|26296.00760896149|669.0|210715B|./210715B/barnards/210715B_barnards_0218.fit
218|59410.665267|50896.759257442434|218651.4854468187|25945.555214822467|669.0|210715B|./210715B/barnards/210715B_barnards_0219.fit
219|59410.6653643|51608.713974452374|218415.26084475554|26269.599873924482|669.0|210715B|./210715B/barnards/210715B_barnards_0220.fit
220|59410.6654615|51049.4455460817|218847.53026461997|25770.443399076525|669.0|210715B|./210715B/barnards/210715B_barnards_0221.fit
221|59410.6655587|50920.064364823105|218587.59385559527|25831.94136801269|669.0|210715B|./210715B/barnards/210715B_barnards_0222.fit
222|59410.6656559|51026.74368610699|218609.18943401944|25991.102349864203|668.0|210715B|./210715B/barnards/210715B_barnards_0223.fit
223|59410.6657531|51517.23380206287|218493.0761811438|25938.369307762157|668.0|210715B|./210715B/barnards/210715B_barnards_0224.fit
224|59410.6658504|50690.94005796511|218604.97837605048|25546.527822280244|668.0|210715B|./210715B/barnards/210715B_barnards_0225.fit
225|59410.6659476|51575.12313407913|218556.87939767816|25245.454183367925|668.0|210715B|./210715B/barnards/210715B_barnards_0226.fit
226|59410.6660448|51120.85895801312|218359.77452058456|26449.75249046937|668.0|210715B|./210715B/barnards/210715B_barnards_0227.fit
227|59410.666142|51727.679126097646|218230.15361158567|25679.672352924506|668.0|210715B|./210715B/barnards/210715B_barnards_0228.fit
228|59410.6662393|51257.88964668344|218652.98852508605|25825.864793372748|668.0|210715B|./210715B/barnards/210715B_barnards_0229.fit
229|59410.6663365|51511.387963110756|218365.5768948262|25763.652313674567|668.0|210715B|./210715B/barnards/210715B_barnards_0230.fit
230|59410.6664337|51178.779431277944|218313.32573063188|25932.039139130036|668.0|210715B|./210715B/barnards/210715B_barnards_0231.fit
231|59410.666531|51401.052526555985|218440.85087627222|25825.4667763708|668.0|210715B|./210715B/barnards/210715B_barnards_0232.fit
232|59410.6666281|51011.06660896982|218167.53718730365|25368.549681981065|667.0|210715B|./210715B/barnards/210715B_barnards_0233.fit
233|59410.6667253|50673.734214236494|218375.6499240194|25566.352495493426|667.0|210715B|./210715B/barnards/210715B_barnards_0234.fit
234|59410.6668226|50716.98085517669|218246.00654303737|25919.4497584145|667.0|210715B|./210715B/barnards/210715B_barnards_0235.fit
235|59410.6669198|50685.42086793977|218506.23589377938|25814.95511191993|667.0|210715B|./210715B/barnards/210715B_barnards_0236.fit
236|59410.667017|51894.211035221524|218627.3397287088|25772.31489832158|669.0|210715B|./210715B/barnards/210715B_barnards_0237.fit
237|59410.6671143|51931.04730893107|217962.20090565237|25613.61437144375|667.0|210715B|./210715B/barnards/210715B_barnards_0238.fit
238|59410.6672115|51000.94657897856|217955.50508019904|26216.031812610192|667.0|210715B|./210715B/barnards/210715B_barnards_0239.fit
239|59410.6673087|51111.55414783792|218212.69139517559|25494.974142722524|667.0|210715B|./210715B/barnards/210715B_barnards_0240.fit
240|59410.6674059|51318.502778742346|218024.8532967423|26336.5638684335|667.0|210715B|./210715B/barnards/210715B_barnards_0241.fit
241|59410.6675032|51170.40330146282|217934.4774814463|25583.388988291932|667.0|210715B|./210715B/barnards/210715B_barnards_0242.fit
242|59410.6676004|51067.44139182917|218177.13203893008|25109.975601275888|666.0|210715B|./210715B/barnards/210715B_barnards_0243.fit
243|59410.6676975|50450.54583218775|218173.35663424712|25123.793542625266|666.0|210715B|./210715B/barnards/210715B_barnards_0244.fit
244|59410.6677948|51610.134461592184|217399.14313569356|26824.757912385685|666.0|210715B|./210715B/barnards/210715B_barnards_0245.fit
245|59410.667892|51344.30361817987|217744.529796544|26025.29958766268|667.0|210715B|./210715B/barnards/210715B_barnards_0246.fit
246|59410.6679893|51693.18295924505|217962.83505667117|26447.762536016467|667.0|210715B|./210715B/barnards/210715B_barnards_0247.fit
247|59410.6680865|51865.46445225045|218063.54986976262|26263.737380750303|667.0|210715B|./210715B/barnards/210715B_barnards_0248.fit
248|59410.6681837|51702.80600862016|217499.32329525214|26607.577448834898|666.0|210715B|./210715B/barnards/210715B_barnards_0249.fit
249|59410.668281|51584.6120390296|217815.58264256816|25920.635526585276|666.0|210715B|./210715B/barnards/210715B_barnards_0250.fit
250|59410.6683781|50936.55735732746|218317.4765637108|26340.89490190576|668.0|210715B|./210715B/barnards/210715B_barnards_0251.fit
251|59410.6684753|51086.675835430564|218511.52599977213|25560.53541284459|667.0|210715B|./210715B/barnards/210715B_barnards_0252.fit
252|59410.6685726|52001.965862021345|217886.5777585247|26502.406303302152|667.0|210715B|./210715B/barnards/210715B_barnards_0253.fit
253|59410.6686698|51392.98950337269|217626.45117781736|26425.399306407082|666.0|210715B|./210715B/barnards/210715B_barnards_0254.fit
254|59410.668767|51520.22530379778|217673.02933179386|26096.375386150845|666.0|210715B|./210715B/barnards/210715B_barnards_0255.fit
255|59410.6688643|51060.55324353051|217566.61352173437|25762.379873193393|666.0|210715B|./210715B/barnards/210715B_barnards_0256.fit
256|59410.6689615|51472.06327394731|217502.44251087532|25930.298646452226|666.0|210715B|./210715B/barnards/210715B_barnards_0257.fit
257|59410.6690587|51593.16558513045|217159.40670825483|26405.472239898983|666.0|210715B|./210715B/barnards/210715B_barnards_0258.fit
258|59410.6691559|51656.91110492329|217347.11043580022|26029.771803187556|665.0|210715B|./210715B/barnards/210715B_barnards_0259.fit
259|59410.6692532|51875.128206767025|217245.32896457636|26202.6462327592|665.0|210715B|./210715B/barnards/210715B_barnards_0260.fit
260|59410.6693504|51228.68457241249|217438.76815570125|25976.463870559674|665.0|210715B|./210715B/barnards/210715B_barnards_0261.fit
261|59410.6694476|50806.49572182138|217710.20934951323|25437.80891354714|665.0|210715B|./210715B/barnards/210715B_barnards_0262.fit
262|59410.6695448|51524.561705447326|217592.18787311466|26080.794146195432|666.0|210715B|./210715B/barnards/210715B_barnards_0263.fit
263|59410.669642|51103.972896458814|217645.5956377529|25933.003068334423|665.0|210715B|./210715B/barnards/210715B_barnards_0264.fit
264|59410.6697394|51298.543626838335|217458.74908920765|25715.32708508504|665.0|210715B|./210715B/barnards/210715B_barnards_0265.fit
265|59410.6698365|50984.325067312544|217488.39049444025|25790.73405547152|665.0|210715B|./210715B/barnards/210715B_barnards_0266.fit
266|59410.6699337|51520.97429682745|217100.582637417|26268.37631050762|665.0|210715B|./210715B/barnards/210715B_barnards_0267.fit
267|59410.670031|51998.28731004818|216958.34286055382|26430.109573446534|665.0|210715B|./210715B/barnards/210715B_barnards_0268.fit
268|59410.6701281|50946.948354846216|217401.30207400618|25652.884600601916|665.0|210715B|./210715B/barnards/210715B_barnards_0269.fit
269|59410.6702254|51208.398321666406|217127.5273803937|26027.961194957723|665.0|210715B|./210715B/barnards/210715B_barnards_0270.fit
270|59410.6703226|51034.50438244446|217131.147952683|25658.940062507318|665.0|210715B|./210715B/barnards/210715B_barnards_0271.fit
271|59410.6704198|51507.74344837933|217185.26842282806|25879.199423714454|665.0|210715B|./210715B/barnards/210715B_barnards_0272.fit
272|59410.670517|51503.75920362651|216847.39644675792|26150.815621340502|664.0|210715B|./210715B/barnards/210715B_barnards_0273.fit
273|59410.6706142|51905.09697279491|216992.9094199888|26224.09465119979|665.0|210715B|./210715B/barnards/210715B_barnards_0274.fit
274|59410.6707115|51501.98472433945|216775.64696462266|25866.9572638589|664.0|210715B|./210715B/barnards/210715B_barnards_0275.fit
275|59410.6708087|51202.358802517|217015.5902733846|25875.612691027956|664.0|210715B|./210715B/barnards/210715B_barnards_0276.fit
276|59410.6709059|51268.64359126467|216932.64041896153|25926.034158357157|664.0|210715B|./210715B/barnards/210715B_barnards_0277.fit
277|59410.6710032|51224.233334050834|217197.44688688926|26245.726934380422|664.0|210715B|./210715B/barnards/210715B_barnards_0278.fit
278|59410.6711004|51372.61859209725|217030.41979037813|25855.952714576997|664.0|210715B|./210715B/barnards/210715B_barnards_0279.fit
279|59410.6711976|51549.92970055496|217290.54969743788|26052.166443543567|665.0|210715B|./210715B/barnards/210715B_barnards_0280.fit
280|59410.6712948|51013.405426747486|216956.09000820687|26020.051725269586|664.0|210715B|./210715B/barnards/210715B_barnards_0281.fit
281|59410.6713921|51337.4467153743|216605.2875110071|25920.89215308652|664.0|210715B|./210715B/barnards/210715B_barnards_0282.fit
282|59410.6714892|51394.127655184624|216622.92479854196|26072.51822219655|664.0|210715B|./210715B/barnards/210715B_barnards_0283.fit
283|59410.6715865|50798.1178343567|217071.78228383794|25648.294204852747|664.0|210715B|./210715B/barnards/210715B_barnards_0284.fit
284|59410.6716837|51527.057284300216|217180.04168136854|25662.607648459787|664.0|210715B|./210715B/barnards/210715B_barnards_0285.fit
285|59410.6717809|51560.31303025555|216760.16950720205|25986.28413104033|664.0|210715B|./210715B/barnards/210715B_barnards_0286.fit
286|59410.6718782|50856.536341968866|217027.4649483126|25593.67947221204|663.0|210715B|./210715B/barnards/210715B_barnards_0287.fit
287|59410.6719754|51651.684880706656|216348.57604331215|25929.427292257053|663.0|210715B|./210715B/barnards/210715B_barnards_0288.fit
288|59410.6720726|51094.88141654627|216497.36227594063|25792.937826390582|663.0|210715B|./210715B/barnards/210715B_barnards_0289.fit
289|59410.6721698|50800.64152606888|216706.03349931948|25617.692187098524|663.0|210715B|./210715B/barnards/210715B_barnards_0290.fit
290|59410.672267|52351.090341278585|216243.61167169374|25432.904189838737|663.0|210715B|./210715B/barnards/210715B_barnards_0291.fit
291|59410.6723643|51032.1899624698|216805.98469974706|25344.18409533729|664.0|210715B|./210715B/barnards/210715B_barnards_0292.fit
292|59410.6724615|51664.40590454836|216886.65592456877|25882.93804885997|664.0|210715B|./210715B/barnards/210715B_barnards_0293.fit
293|59410.6725587|51201.16208304925|216751.24957945733|25659.929639570357|663.0|210715B|./210715B/barnards/210715B_barnards_0294.fit
294|59410.6726559|51355.58349925204|216556.3562449487|25441.698163962108|663.0|210715B|./210715B/barnards/210715B_barnards_0295.fit
295|59410.6727532|51827.88271309869|216937.79035264792|26092.94096806075|664.0|210715B|./210715B/barnards/210715B_barnards_0296.fit
296|59410.6728504|51356.73423021729|216842.71041539224|26254.11381820275|664.0|210715B|./210715B/barnards/210715B_barnards_0297.fit
297|59410.6729476|51598.31337090407|216741.99695132242|26150.792313041107|664.0|210715B|./210715B/barnards/210715B_barnards_0298.fit
298|59410.6730448|51248.53322680044|216558.84253924264|25450.635819209565|663.0|210715B|./210715B/barnards/210715B_barnards_0299.fit
299|59410.673142|49879.86726547207|216102.02750006283|26127.369731394632|662.0|210715B|./210715B/barnards/210715B_barnards_0300.fit
300|59410.6732392|50196.35210458|216296.00862892173|25604.872301793395|663.0|210715B|./210715B/barnards/210715B_barnards_0301.fit
301|59410.6733365|50162.737462802615|216568.91280032968|25723.221624646452|662.0|210715B|./210715B/barnards/210715B_barnards_0302.fit
302|59410.6734337|49927.3182093107|216564.37852191034|25435.378344073775|662.0|210715B|./210715B/barnards/210715B_barnards_0303.fit
303|59410.6735309|50200.610868289776|216831.9782942449|26291.85170690267|664.0|210715B|./210715B/barnards/210715B_barnards_0304.fit
304|59410.6736282|50513.46441244363|216674.56935824774|25529.31211062093|662.0|210715B|./210715B/barnards/210715B_barnards_0305.fit
305|59410.6737254|50930.465460497275|216209.19748152586|25653.36558754006|662.0|210715B|./210715B/barnards/210715B_barnards_0306.fit
306|59410.6738226|50890.54366488813|216368.57205195428|25820.75595220612|662.0|210715B|./210715B/barnards/210715B_barnards_0307.fit
307|59410.6739198|50755.69496513944|216099.7939912922|25773.05273070786|662.0|210715B|./210715B/barnards/210715B_barnards_0308.fit
308|59410.674017|50148.44575363994|216301.07375076364|25082.631922242086|662.0|210715B|./210715B/barnards/210715B_barnards_0309.fit
309|59410.6741143|50494.95663422844|216137.26655591434|25191.06156862204|661.0|210715B|./210715B/barnards/210715B_barnards_0310.fit
310|59410.6742114|50511.81770949974|216040.56042396917|25637.546655784186|661.0|210715B|./210715B/barnards/210715B_barnards_0311.fit
311|59410.6743087|50498.31692018383|216282.35882021172|25506.246903647436|661.0|210715B|./210715B/barnards/210715B_barnards_0312.fit
312|59410.6744059|50368.499380137946|216441.6246009678|25254.555498544825|661.0|210715B|./210715B/barnards/210715B_barnards_0313.fit
313|59410.6745031|50719.94684770837|216188.8912806855|26024.85735212313|661.0|210715B|./210715B/barnards/210715B_barnards_0314.fit
314|59410.6746004|50850.93134857877|216011.71627159882|25494.879134883813|661.0|210715B|./210715B/barnards/210715B_barnards_0315.fit
315|59410.6746976|50135.117465877905|215981.3070211755|25832.248814674967|661.0|210715B|./210715B/barnards/210715B_barnards_0316.fit
316|59410.6747949|50683.495317570516|215970.23814325035|25642.52911372762|661.0|210715B|./210715B/barnards/210715B_barnards_0317.fit
317|59410.674892|51089.60064574523|215729.46255503024|26268.74258050378|661.0|210715B|./210715B/barnards/210715B_barnards_0318.fit
318|59410.6749892|50437.591008582735|215922.87151502573|24954.9033381755|661.0|210715B|./210715B/barnards/210715B_barnards_0319.fit
319|59410.6750865|50423.68643563741|215865.49577107932|25661.702720898553|661.0|210715B|./210715B/barnards/210715B_barnards_0320.fit
320|59410.6751837|50836.163535201806|215946.32835768827|25601.309079445666|660.0|210715B|./210715B/barnards/210715B_barnards_0321.fit
321|59410.6752809|50312.07722656379|216040.4307036122|25435.4490485453|661.0|210715B|./210715B/barnards/210715B_barnards_0322.fit
322|59410.6753781|50942.010627924|215650.57281021058|26043.426847507653|660.0|210715B|./210715B/barnards/210715B_barnards_0323.fit
323|59410.6754754|50381.323977218475|215908.5658460302|25940.445187726524|660.0|210715B|./210715B/barnards/210715B_barnards_0324.fit
324|59410.6755726|50322.87683547841|215878.3644216642|25360.90258527751|660.0|210715B|./210715B/barnards/210715B_barnards_0325.fit
325|59410.6756698|51487.43815508837|215750.53562148157|25766.541042422847|660.0|210715B|./210715B/barnards/210715B_barnards_0326.fit
326|59410.6757671|50559.18544248634|215979.13124797397|25516.227722352516|660.0|210715B|./210715B/barnards/210715B_barnards_0327.fit
327|59410.6758643|51306.43331840829|215452.67495755156|25842.01309086135|660.0|210715B|./210715B/barnards/210715B_barnards_0328.fit
328|59410.6759614|50856.53860204667|215925.8755284205|25128.831530992116|660.0|210715B|./210715B/barnards/210715B_barnards_0329.fit
329|59410.6760587|50839.07436593546|215620.65533056686|25302.789191444142|660.0|210715B|./210715B/barnards/210715B_barnards_0330.fit
330|59410.6761559|50493.33502063833|215739.19037809237|25485.489362012362|660.0|210715B|./210715B/barnards/210715B_barnards_0331.fit
331|59410.6762531|51293.670571039605|215109.27060883486|26144.639009215054|660.0|210715B|./210715B/barnards/210715B_barnards_0332.fit
332|59410.6763504|50612.550700836524|215553.6040592519|25327.445845783135|660.0|210715B|./210715B/barnards/210715B_barnards_0333.fit
333|59410.6764476|50353.13167341307|215807.78539694785|25610.835940346704|660.0|210715B|./210715B/barnards/210715B_barnards_0334.fit
334|59410.6765448|50548.86892772603|215592.65268776836|25459.550674300728|659.0|210715B|./210715B/barnards/210715B_barnards_0335.fit
335|59410.676642|50535.87732397363|215419.5426917278|25742.539736663806|659.0|210715B|./210715B/barnards/210715B_barnards_0336.fit
336|59410.6767393|50476.84173700237|215562.66296029184|25465.26693374518|659.0|210715B|./210715B/barnards/210715B_barnards_0337.fit
337|59410.6768365|50436.79880266127|215514.4771101507|25001.348647793784|659.0|210715B|./210715B/barnards/210715B_barnards_0338.fit
338|59410.6769337|50832.93877093325|215696.63100321498|25371.534676932148|659.0|210715B|./210715B/barnards/210715B_barnards_0339.fit
339|59410.6770309|50792.12004450831|215184.92184946447|25405.667039423308|659.0|210715B|./210715B/barnards/210715B_barnards_0340.fit
340|59410.6771281|51223.03401452064|215123.24942296062|25827.135196598887|659.0|210715B|./210715B/barnards/210715B_barnards_0341.fit
